,account_id,games,wins,pos_1_num,pos_2_num,pos_3_num,pos_4_num,pos_5_num,last_hits,denies,kills,deaths,assists,Unnamed: 0,name,estimate_mmr,solo_competetive_rank,leaderboard_rank,calculated_position
1200,126702445,202,93,0,2,13,169,18,63.693069306930695,4.148514851485149,3.7475247524752477,6.3861386138613865,13.678217821782178,995,illusion,6163.0,6238.0,214.0,4.0
1809,169672157,201,105,7,18,85,65,26,134.29353233830847,5.303482587064677,5.402985074626866,5.960199004975125,13.18407960199005,2542,転校前夜,6478.0,7692.0,168.0,3.0
786,173880329,201,95,49,122,22,0,8,252.32835820895522,10.616915422885572,8.199004975124378,4.393034825870647,8.487562189054726,1444,S,5708.0,,148.0,2.0
1318,191290281,199,109,180,13,2,1,3,357.64824120603015,8.226130653266331,8.683417085427136,3.0753768844221105,8.417085427135678,1566,Lumière,4786.0,3127.0,6.0,1.0
1108,129748056,199,92,119,56,19,0,5,272.4824120603015,15.954773869346734,5.703517587939698,3.2160804020100504,7.402010050251256,1024,Wolfgang,6405.0,8183.0,103.0,1.0
1484,262367336,199,98,118,64,14,0,3,269.75879396984925,14.346733668341708,6.668341708542713,3.849246231155779,8.93969849246231,1849,Shining,6423.0,8364.0,78.0,1.0
930,89603649,198,88,0,0,4,39,155,62.464646464646464,2.742424242424242,2.6818181818181817,7.722222222222222,12.545454545454545,371,NutZ,6205.0,,358.0,5.0
1075,198035908,197,108,0,2,9,158,28,54.79187817258883,3.2436548223350252,3.3756345177664975,5.7969543147208125,13.182741116751268,1627,lowkez,5805.0,5438.0,333.0,4.0
769,412758827,197,81,49,118,27,1,2,239.6548223350254,13.964467005076141,6.1725888324873095,3.761421319796954,7.868020304568528,2213,esK,6181.0,6532.0,9.0,2.0
651,86715129,196,91,0,0,1,6,189,31.489795918367346,2.454081632653061,2.1683673469387754,7.576530612244898,12.020408163265307,277,ixmike88,6548.0,7168.0,99.0,5.0
1306,24009418,196,69,4,31,140,21,0,175.48469387755102,5.091836734693878,4.096938775510204,5.63265306122449,11.877551020408163,48,Buugi,7202.0,8424.0,234.0,3.0
842,125581247,196,130,143,46,7,0,0,346.10714285714283,17.836734693877553,6.892857142857143,2.6479591836734695,8.551020408163266,977,Ame,7888.0,8893.0,,1.0
1634,165671428,195,87,115,69,10,0,1,283.83076923076925,12.569230769230769,6.369230769230769,3.1435897435897435,7.605128205128205,1365,Koma`,6104.0,5419.0,162.0,1.0
1106,79809603,195,79,0,0,0,30,165,44.61025641025641,2.117948717948718,2.1794871794871793,6.528205128205128,11.215384615384615,219,kickeed,6172.0,6175.0,219.0,5.0
307,145331311,195,103,1,13,155,23,3,151.65641025641025,8.051282051282051,4.682051282051282,5.420512820512821,12.856410256410257,1194,Rupido,6087.0,5279.0,91.0,3.0
383,92477990,195,93,27,122,40,1,5,210.86666666666667,13.035897435897436,6.851282051282051,4.17948717948718,9.784615384615385,417,Mastermind,6483.0,6890.0,199.0,2.0
1211,76600360,194,62,0,0,3,22,169,42.28865979381443,2.865979381443299,2.1030927835051547,8.664948453608247,11.345360824742269,2455,yyy,6110.0,6974.0,627.0,5.0
1617,71266407,193,64,6,40,139,6,2,162.01554404145077,4.419689119170984,3.8341968911917097,5.05699481865285,11.212435233160623,189,H1j4ck,5861.0,6859.0,120.0,3.0
49,139985766,192,99,8,31,139,13,1,173.65625,7.791666666666667,5.317708333333333,5.515625,12.786458333333334,1158,Luciano,6697.0,7747.0,99.0,3.0
1105,93473848,191,94,6,35,114,12,24,141.53403141361255,8.717277486910994,4.219895287958115,5.539267015706806,12.167539267015707,434,Maden,6359.0,8533.0,164.0,3.0
248,26316691,190,83,76,86,26,2,0,266.05263157894734,11.042105263157895,6.510526315789473,4.473684210526316,9.352631578947369,53,IllidanSTR,6829.0,7799.0,357.0,2.0
1722,282359850,190,102,37,114,30,0,9,241.81578947368422,7.610526315789474,8.56842105263158,4.184210526315789,10.547368421052632,1883,BeeBie,6417.0,8575.0,27.0,2.0
1608,59273184,189,95,0,0,9,130,50,63.645502645502646,1.7142857142857142,3.4761904761904763,5.333333333333333,11.825396825396826,152,BrayaNt`,6412.0,7260.0,313.0,4.0
670,314584168,189,95,0,2,13,125,49,72.39682539682539,3.6613756613756614,3.2962962962962963,5.380952380952381,13.312169312169312,1967,CTOMAHEH1,6865.0,7261.0,223.0,4.0
607,1031547092,189,97,0,0,12,148,29,66.74603174603175,2.5873015873015874,3.3439153439153437,7.894179894179894,13.97883597883598,2423,elmisho ,6164.0,,87.0,4.0
318,43619695,187,104,0,17,139,29,2,139.89839572192514,8.657754010695188,3.9251336898395723,4.786096256684492,13.561497326203208,102,HeStEJoE-RoTTeN,7325.0,8630.0,,3.0
524,256156323,187,123,0,0,5,137,45,64.3529411764706,2.8502673796791442,3.235294117647059,5.251336898395722,13.796791443850267,1837,Mira,6162.0,3524.0,62.0,4.0
562,86975889,186,82,9,42,121,7,7,170.80645161290323,7.139784946236559,4.725806451612903,4.833333333333333,11.494623655913978,321,Monster,6113.0,7660.0,43.0,3.0
270,113152484,182,91,14,43,121,3,1,194.12087912087912,8.598901098901099,5.741758241758242,5.302197802197802,11.302197802197803,746,Nevermine,6172.0,6404.0,17.0,3.0
907,16497807,182,109,1,2,10,68,101,62.86813186813187,3.9835164835164836,2.67032967032967,5.736263736263736,13.164835164835164,30,tOfu,6649.0,5912.0,419.0,5.0
1738,186939694,182,90,0,1,0,30,151,35.83516483516483,2.818681318681319,2.9175824175824174,6.950549450549451,12.978021978021978,1530,貝貝,6910.0,7423.0,98.0,5.0
1771,41843638,182,72,3,26,131,18,4,156.56593406593407,9.406593406593407,3.7637362637362637,6.269230769230769,10.615384615384615,96,airu,6550.0,7738.0,240.0,3.0
204,376376587,181,105,86,66,29,0,0,275.30386740331494,13.933701657458563,6.292817679558011,2.734806629834254,8.458563535911603,2135,Kaiyko,7486.0,7956.0,12.0,1.0
34,26771994,178,108,0,0,6,150,22,59.80337078651685,3.662921348314607,3.0112359550561796,5.662921348314606,12.97752808988764,55,JerAx,5936.0,,1055.0,4.0
175,386370442,178,89,4,0,5,106,63,58.735955056179776,3.938202247191011,3.2247191011235956,7.49438202247191,13.617977528089888,2158,Le don,6601.0,5306.0,123.0,4.0
423,88153289,176,88,3,3,13,141,16,72.05113636363636,2.3011363636363638,3.5056818181818183,6.119318181818182,12.835227272727273,343,dunha1,5666.0,6546.0,264.0,4.0
257,193564777,176,91,134,38,2,0,2,302.0511363636364,12.272727272727273,7.829545454545454,3.8068181818181817,9.0,1582,Otaker,4970.0,4856.0,197.0,1.0
1378,124936122,176,81,52,104,20,0,0,299.08522727272725,15.198863636363637,7.0,3.8636363636363638,9.789772727272727,971,Zyd.At,6385.0,8173.0,26.0,2.0
1600,53178236,175,67,6,35,116,13,5,177.93142857142857,7.531428571428571,3.942857142857143,4.965714285714285,10.805714285714286,136,Sedoy,5761.0,7870.0,243.0,3.0
1254,121919391,175,96,94,69,8,3,1,276.63428571428574,11.451428571428572,6.531428571428571,3.337142857142857,7.348571428571429,2501,Ola,5540.0,,742.0,1.0
1196,162255675,175,88,0,2,17,132,24,84.46857142857142,4.12,5.268571428571429,7.817142857142857,13.605714285714285,1333,魏无羡,6124.0,,,4.0
437,140680642,174,68,0,2,39,119,14,80.56896551724138,3.2471264367816093,3.1666666666666665,6.281609195402299,11.344827586206897,2521,last,6346.0,6641.0,431.0,4.0
396,86317757,173,60,0,0,16,124,33,49.861271676300575,4.0520231213872835,3.161849710982659,6.22543352601156,11.410404624277456,272,Petru44o,6556.0,6543.0,260.0,4.0
861,97597779,171,72,0,0,7,131,33,53.046783625730995,2.690058479532164,3.0584795321637426,6.350877192982456,12.368421052631579,479,MahhxD,5200.0,6580.0,344.0,4.0
1438,345072645,170,64,135,31,4,0,0,319.20588235294116,10.51764705882353,7.194117647058824,3.8529411764705883,8.688235294117646,2050,Nao,5846.0,,154.0,1.0
409,91364275,170,82,92,57,15,6,0,254.4294117647059,14.758823529411766,7.147058823529412,3.5294117647058822,8.83529411764706,393,AtunnN,5537.0,7052.0,498.0,1.0
1330,75750590,169,72,0,0,0,40,129,47.79289940828402,4.053254437869822,2.5088757396449703,6.029585798816568,11.887573964497042,203,j4,6115.0,7481.0,806.0,5.0
91,116885013,169,73,33,92,40,3,1,247.88757396449705,8.781065088757396,6.325443786982248,4.899408284023669,10.550295857988166,834,murd0c,5463.0,5533.0,140.0,2.0
1678,878212255,169,84,1,33,126,6,3,168.65680473372782,10.159763313609467,5.34319526627219,5.520710059171598,12.431952662721894,2332,Drakeel,5716.0,,44.0,3.0
1015,468599935,168,87,87,57,24,0,0,299.85714285714283,13.476190476190476,7.744047619047619,3.5595238095238093,7.696428571428571,2270,ASD,6995.0,,85.0,1.0
886,118078153,168,79,1,2,3,141,21,63.851190476190474,4.4523809523809526,3.9226190476190474,5.803571428571429,13.136904761904763,862,Qupe,6036.0,6473.0,554.0,4.0
722,277196834,167,64,4,4,9,35,115,57.8562874251497,3.568862275449102,2.7904191616766467,6.473053892215569,11.598802395209582,1870,pingu,5483.0,5775.0,183.0,5.0
50,277742444,167,102,120,36,11,0,0,341.52694610778445,18.461077844311376,7.2155688622754495,3.3532934131736525,9.41317365269461,1871,Eve,6893.0,8024.0,45.0,1.0
1545,129035220,166,67,1,0,3,33,129,45.80722891566265,2.933734939759036,2.6566265060240966,7.5843373493975905,11.626506024096386,1013,Fezor,6554.0,6361.0,343.0,5.0
467,147267417,166,92,80,58,21,2,5,245.48192771084337,14.819277108433734,8.132530120481928,4.216867469879518,9.662650602409638,1210,InsaNe!,6297.0,7502.0,217.0,1.0
559,259269947,166,87,20,110,27,2,7,274.82530120481925,8.13855421686747,7.891566265060241,4.072289156626506,9.53012048192771,1842,Desperate-,6429.0,4252.0,361.0,2.0
1396,198631761,165,76,15,34,102,13,1,177.66060606060606,9.072727272727272,5.66060606060606,5.8545454545454545,12.375757575757575,1630,Red,6266.0,7034.0,243.0,3.0
1097,348703642,165,81,0,1,8,98,58,59.903030303030306,4.012121212121212,4.466666666666667,5.915151515151515,12.66060606060606,2061,欲速则不达,6755.0,7463.0,229.0,4.0
1182,117199412,165,79,14,47,82,15,7,252.52727272727273,9.103030303030303,5.806060606060606,5.903030303030303,11.218181818181819,844,zhi,6600.0,6407.0,268.0,3.0
1647,164197101,164,92,24,14,23,97,6,140.0487804878049,2.6707317073170733,5.524390243902439,5.335365853658536,14.085365853658537,1349,rApRaP,6398.0,7221.0,226.0,4.0
320,887657854,164,85,4,30,118,6,6,170.96341463414635,7.737804878048781,4.585365853658536,5.884146341463414,12.487804878048781,2343,Samsam,6176.0,,281.0,3.0
675,111291593,164,66,8,31,108,15,2,175.6280487804878,5.426829268292683,3.573170731707317,4.798780487804878,11.378048780487806,723,小羊,6580.0,7567.0,174.0,3.0
1287,235002246,163,87,41,82,37,2,1,250.43558282208588,15.05521472392638,8.957055214723926,4.398773006134969,9.98159509202454,1771,YY,6408.0,7984.0,171.0,2.0
1329,313744564,163,73,126,31,6,0,0,317.32515337423314,16.558282208588956,7.638036809815951,3.042944785276074,8.012269938650308,1964,Erica,6740.0,7061.0,82.0,1.0
555,401024207,162,83,0,1,1,16,144,33.24691358024691,3.2777777777777777,2.7777777777777777,6.814814814814815,11.74074074074074,2186,Nobody knows,6741.0,6101.0,1936.0,5.0
17,317849786,162,65,0,0,0,16,146,34.2962962962963,1.8518518518518519,2.746913580246914,7.012345679012346,12.351851851851851,1979,pp,5198.0,,420.0,5.0
1524,177203952,162,85,132,23,3,0,4,316.19135802469134,8.580246913580247,7.820987654320987,3.265432098765432,9.91358024691358,2548,Yuma,5548.0,5002.0,46.0,1.0
777,97366926,162,66,0,1,2,29,130,30.537037037037038,2.0,2.228395061728395,8.265432098765432,13.283950617283951,477,DFlash,5574.0,4607.0,605.0,5.0
1679,359068880,161,98,113,36,10,1,1,288.82608695652175,14.627329192546584,7.670807453416149,3.9130434782608696,10.478260869565217,2085,Ifr1t!,5827.0,8004.0,,1.0
152,107579895,160,66,139,19,2,0,0,307.31875,10.40625,9.0875,3.6875,8.25625,670,fcr,5742.0,6024.0,95.0,1.0
1676,135492698,160,69,12,23,114,2,9,191.93125,10.58125,4.3875,4.74375,10.2125,1087,AYuNiD,6261.0,7607.0,132.0,3.0
1616,193884241,160,73,0,0,3,114,43,54.725,1.56875,2.73125,6.53125,12.69375,2558,ponlo,6271.0,6644.0,28.0,4.0
1406,99803639,160,62,0,1,12,113,34,63.525,3.0625,3.40625,6.18125,12.89375,2476,Raykill,6074.0,7958.0,179.0,4.0
745,303673743,159,51,110,41,6,1,1,287.0817610062893,7.943396226415095,6.918238993710692,3.2955974842767297,7.238993710691824,1944,Cucahook,5050.0,6301.0,33.0,1.0
101,109512357,158,81,0,0,12,116,30,55.37341772151899,3.367088607594937,2.8164556962025316,5.481012658227848,15.126582278481013,695,Biver,7602.0,7282.0,9.0,4.0
960,139280377,158,77,116,38,4,0,0,349.3481012658228,13.746835443037975,7.0886075949367084,2.9936708860759493,8.139240506329115,1149,晓瑾zZZ,6000.0,7563.0,112.0,1.0
574,25175582,157,62,0,0,25,121,11,108.22292993630573,5.178343949044586,3.3184713375796178,6.082802547770701,12.898089171974522,50,Niqua,6151.0,6842.0,499.0,4.0
1103,135384059,156,79,1,2,11,123,19,78.00641025641026,3.576923076923077,2.980769230769231,5.666666666666667,11.98076923076923,1084,hym,6151.0,8137.0,439.0,4.0
704,234237646,155,94,5,4,6,21,119,60.225806451612904,3.329032258064516,3.167741935483871,5.95483870967742,13.87741935483871,1767,bob,6097.0,6579.0,159.0,5.0
1087,54151884,154,80,35,64,9,38,8,232.67532467532467,6.662337662337662,6.214285714285714,4.9935064935064934,11.474025974025974,140,TANNER,6464.0,6669.0,194.0,2.0
405,152083285,154,57,89,51,11,2,1,254.25974025974025,12.941558441558442,5.694805194805195,4.253246753246753,6.766233766233766,1246,Azreal,5456.0,4712.0,235.0,1.0
1623,117960951,154,85,2,20,121,9,2,174.74025974025975,8.96103896103896,3.6818181818181817,4.87012987012987,11.824675324675324,859,Flyby,6915.0,8911.0,65.0,3.0
450,137272985,153,71,78,48,26,0,1,284.4313725490196,12.581699346405228,6.529411764705882,3.4313725490196076,8.294117647058824,1120,Kamma,6510.0,8023.0,218.0,1.0
894,102644565,152,78,0,0,10,70,72,69.21710526315789,4.842105263157895,2.638157894736842,6.296052631578948,13.868421052631579,581,★Ice ice☆,6376.0,7921.0,83.0,5.0
815,152122881,151,74,0,0,11,130,10,92.3841059602649,2.9006622516556293,3.0794701986754967,6.079470198675497,11.57615894039735,1247,linsanity,5358.0,6586.0,845.0,4.0
684,176139572,151,64,28,94,27,0,2,232.39072847682118,10.735099337748345,7.403973509933775,5.377483443708609,9.582781456953642,1458,Shisui,6702.0,7944.0,204.0,2.0
1554,400157777,151,65,77,52,14,3,5,263.3245033112583,10.397350993377483,6.6158940397351,3.0794701986754967,7.172185430463577,2613,plov,6493.0,6890.0,200.0,1.0
494,103850210,150,75,8,38,102,1,1,197.71333333333334,9.7,4.2,4.8933333333333335,12.653333333333334,604,Время в никуда,6546.0,7129.0,223.0,3.0
826,211531481,150,59,60,42,38,8,2,242.3,9.386666666666667,5.946666666666666,4.666666666666667,9.053333333333333,1699,abingyb,5992.0,6804.0,236.0,1.0
814,240727522,150,60,0,0,5,107,38,60.22666666666667,2.7133333333333334,3.7666666666666666,6.046666666666667,12.753333333333334,1793,Hy,6355.0,7738.0,90.0,4.0
1132,86953414,149,60,2,4,28,111,4,94.59731543624162,4.751677852348993,3.174496644295302,5.281879194630872,12.711409395973154,318,Maybe Next Time,6433.0,7219.0,372.0,4.0
153,124553723,149,85,27,88,31,2,1,207.13422818791946,17.06040268456376,7.120805369127517,3.2684563758389262,10.268456375838927,964,Swifty,6520.0,8002.0,267.0,2.0
1283,64444715,149,59,6,21,117,3,2,167.30872483221478,9.543624161073826,4.798657718120805,5.771812080536913,11.100671140939598,166,Tipek,6129.0,7443.0,365.0,3.0
1348,99573176,148,74,3,5,17,84,39,79.66216216216216,4.844594594594595,3.3783783783783785,5.858108108108108,13.567567567567568,501,Tigger,5842.0,6044.0,157.0,4.0
768,118207269,148,69,3,21,102,21,1,138.70945945945945,7.594594594594595,4.04054054054054,5.385135135135135,9.891891891891891,2498,sworD A♥A,6317.0,6926.0,144.0,3.0
262,196546726,147,76,0,1,1,9,136,36.29251700680272,3.251700680272109,2.6530612244897958,5.8231292517006805,12.843537414965986,1613,Iroha,6514.0,,543.0,5.0
1445,94364925,147,57,62,19,17,42,7,227.12244897959184,4.741496598639456,4.659863945578231,5.0,9.578231292517007,446,boris,6495.0,6978.0,332.0,1.0
1490,314468507,146,56,16,98,31,0,1,203.06164383561645,9.32876712328767,6.465753424657534,4.267123287671233,9.383561643835616,1965,TaO,6063.0,6204.0,71.0,2.0
399,206379758,145,73,101,36,6,2,0,284.7931034482759,11.806896551724138,8.331034482758621,4.062068965517241,8.420689655172414,1675,Chidori~ ,6210.0,7420.0,19.0,1.0
567,122922461,145,55,57,77,11,0,0,240.35862068965517,11.717241379310344,5.641379310344828,3.7241379310344827,7.544827586206897,941,чикиряу,6362.0,6084.0,249.0,2.0
753,110539311,144,64,2,20,96,26,0,168.95138888888889,7.618055555555555,4.375,5.680555555555555,11.145833333333334,708,Velo,6025.0,8226.0,604.0,3.0
656,140159807,143,57,0,1,3,82,57,63.35664335664335,3.699300699300699,3.3636363636363638,6.671328671328672,13.0,1162,Yyh,6964.0,7544.0,402.0,4.0
1060,91932652,143,57,6,26,92,19,0,155.21678321678323,8.573426573426573,3.4335664335664338,5.034965034965035,10.13986013986014,403,Flow,6766.0,8145.0,365.0,3.0
191,250547284,143,66,106,28,4,3,2,308.46853146853147,9.06993006993007,7.1678321678321675,3.2447552447552446,7.13986013986014,2576,Ulu,6098.0,4775.0,174.0,1.0
345,92706637,142,56,36,80,23,3,0,250.42957746478874,9.450704225352112,6.753521126760563,4.274647887323944,9.056338028169014,421,iAnnihilate,6443.0,6537.0,57.0,2.0
883,112179882,142,63,5,24,109,4,0,183.83802816901408,10.732394366197184,4.626760563380282,6.169014084507042,12.71830985915493,733,SuperNova,6718.0,7612.0,386.0,3.0
1655,132739889,142,70,40,22,75,4,1,224.30281690140845,12.366197183098592,4.795774647887324,3.788732394366197,10.02112676056338,1054,Chappie,7375.0,8287.0,354.0,3.0
1343,103275898,141,74,99,26,15,1,0,293.35460992907804,15.624113475177305,6.75177304964539,3.25531914893617,8.432624113475176,592,jiajia,6647.0,8476.0,117.0,1.0
1231,366499343,141,58,0,0,6,129,6,69.76595744680851,3.354609929078014,3.7872340425531914,4.390070921985815,11.97163120567376,2105,白马,6077.0,4843.0,175.0,4.0
477,104275965,141,54,0,1,4,30,106,45.04964539007092,2.9078014184397163,2.5886524822695036,6.787234042553192,11.581560283687944,612,Jubei,5284.0,6760.0,841.0,5.0
827,81475303,141,59,84,32,8,9,8,263.9148936170213,9.148936170212766,5.75177304964539,4.24822695035461,7.98581560283688,224,Yamsun,6048.0,6297.0,19.0,1.0
367,101062921,140,61,114,21,5,0,0,305.02142857142854,10.114285714285714,7.064285714285714,4.292857142857143,7.507142857142857,536,Arms,5959.0,7000.0,277.0,1.0
1374,67428263,139,56,6,13,94,26,0,141.94244604316546,9.223021582733812,3.805755395683453,5.0071942446043165,10.33093525179856,176,Jano,5915.0,7005.0,132.0,3.0
199,278006984,138,68,0,0,8,123,7,65.9927536231884,3.210144927536232,2.949275362318841,4.913043478260869,12.268115942028986,1872,HuiHui‘’,6805.0,8008.0,113.0,4.0
1171,269930820,138,73,14,78,44,1,1,214.97826086956522,9.246376811594203,7.405797101449275,4.1521739130434785,11.03623188405797,1856,Dodren,6272.0,5102.0,511.0,2.0
42,114787051,138,72,10,75,47,5,1,223.4855072463768,13.297101449275363,5.3768115942028984,4.043478260869565,11.557971014492754,792,YRG,7154.0,7683.0,97.0,2.0
503,148480336,137,59,3,22,102,6,4,166.4014598540146,9.554744525547445,4.45985401459854,5.576642335766423,11.883211678832117,1219,ArzenT,5943.0,6830.0,419.0,3.0
1382,86827090,136,66,48,66,17,0,5,252.89705882352942,13.544117647058824,7.014705882352941,4.169117647058823,8.264705882352942,307,水瓶座num9527,4545.0,6512.0,450.0,2.0
578,55649904,136,56,41,76,17,0,2,240.61029411764707,7.713235294117647,7.360294117647059,4.573529411764706,9.676470588235293,143,Mambos,6230.0,8050.0,416.0,2.0
124,136742985,135,69,8,36,75,11,5,145.7925925925926,7.185185185185185,5.7481481481481485,5.896296296296296,12.77037037037037,1110,tomorrow,5718.0,5903.0,136.0,3.0
1497,835676420,135,61,0,2,0,52,81,45.644444444444446,1.8222222222222222,2.762962962962963,8.14074074074074,12.97037037037037,2289,JNova,6247.0,,762.0,5.0
